A1BG	0.00574664854868
A1BG-AS1	0.00445191407808
A1CF	0.00395237419037
A2M	0.000230840815524
A2M-AS1	0.00014886311952
A2ML1	0.000423685278244
A2MP1	0.000260969921851
A3GALT2	0.000330231649914
A4GALT	0.00347430371931
A4GNT	0.00030729701645
AA06	0.000322731061116
AAAS	9.72230050565e-05
AACS	0.000285827971453
AACSP1	0.0025319030755
AADAC	0.000269515956825
AADACL2	0.000187492188033
AADACL2-AS1	0.00095840410708
AADACL3	0.00270248073008
AADACL4	0.000507860112437
AADACP1	0.000314491990138
AADAT	0.000470056020619
AAED1	0.000168623000053
AAGAB	0.000193880638867
AAK1	0.000222725123837
AAMDC	0.000135977371231
AAMP	5.12492337493e-05
AANAT	0.000686788048647
AAR2	9.36171463263e-05
AARD	0.00236681043434
AARS	0.00010578174133
AARS2	0.00226376263444
AARSD1	5.18951654606e-05
AASDH	8.11063124863e-05
AASDHPPT	5.39487214516e-05
AASS	0.000299294097597
AATBC	0.00026202212794
AATF	0.000192143836204
AATK	0.0114974202267
AATK-AS1	0.00377432868334
ABALON	4.25655772523e-05
ABAT	0.000739868128576
ABCA1	0.000346595423673
ABCA10	0.000190061433965
ABCA11P	0.00017966368201
ABCA12	0.00041312172828
ABCA13	0.00147375770282
ABCA17P	0.0196257863105
ABCA2	0.000951743063998
ABCA3	0.00394575229916
ABCA4	0.0253416149154
ABCA5	0.000340875562302
ABCA6	0.000230122348763
ABCA7	0.000208347461947
ABCA8	0.000353035573754
ABCA9	0.000296062075551
ABCA9-AS1	0.000160476174209
ABCB1	0.00923221165317
ABCB10	0.000120394089297
ABCB11	0.00116349646531
ABCB4	0.00139234539793
ABCB5	0.00190592924972
ABCB6	6.07575977169e-05
ABCB7	0.000537499029503
ABCB8	0.000418995800807
ABCB9	0.0002005835932
ABCC1	0.000235753888812
ABCC10	8.87954475248e-05
ABCC11	0.0013267644687
ABCC12	0.00287820227352
ABCC13	0.000549271306327
ABCC2	0.000302068120969
ABCC3	0.0227542432881
ABCC4	0.000404300940507
ABCC5	0.000327482511454
ABCC5-AS1	4.21723919756e-05
ABCC6	0.000450486503964
ABCC6P1	0.000129482973083
ABCC6P2	1.9371512264e-05
ABCC8	0.0483220353917
ABCC9	0.00211157880091
ABCD1	0.000645040281909
ABCD2	0.000237203551199
ABCD3	0.000519219295269
ABCD4	0.000113669970231
ABCE1	6.21529990537e-05
ABCF1	0.000100542128054
ABCF2	0.000320762600455
ABCF3	6.38311530767e-05
ABCG1	0.0233847382626
ABCG2	0.000993289069115
ABCG4	0.00831849777656
ABCG5	0.00141148900319
ABCG8	0.0145505758319
ABHD1	9.71164403998e-05
ABHD10	6.74527874007e-05
ABHD11	0.000128411394485
ABHD11-AS1	0.000143662234354
ABHD12	0.000145189390431
ABHD12B	0.00384308706968
ABHD13	4.9445233776e-05
ABHD14A	0.000133895087256
ABHD14A-ACY1	0.000147460377861
ABHD14B	0.000130376233143
ABHD15	0.000288040545745
ABHD16A	8.93173264689e-05
ABHD16B	0.000810893516163
ABHD17A	6.48889278697e-05
ABHD17B	9.8692780308e-05
ABHD17C	0.000314888689369
ABHD18	0.000102378531536
ABHD2	0.000135960999321
ABHD3	0.000279256930436
ABHD4	0.000294920648168
ABHD5	0.000137590437994
ABHD6	0.00148161982579
ABHD8	7.80047792083e-05
ABI1	0.000289885839693
ABI2	0.000119986920004
ABI3	0.00449358772855
ABI3BP	0.00127094915322
ABL1	0.000417199874578
ABL2	0.000147522719775
ABLIM1	0.0047219187604
ABLIM2	0.0415969455833
ABLIM3	0.015813878572
ABO	0.0266373494888
ABR	0.0318413115768
ABRA	0.000145537170194
ABRACL	0.000214539357975
ABT1	0.00563331742793
ABTB1	0.000141981281162
ABTB2	0.0032293364242
ACAA1	0.000102299529308
ACAA2	0.000101614530555
ACACA	0.000403067476681
ACACB	0.00036285525252
ACAD10	0.000123084681131
ACAD11	0.00010963647414
ACAD8	8.30888796367e-05
ACAD9	9.28369874939e-05
ACADL	0.00342208344877
ACADM	9.47870124515e-05
ACADS	0.000108968527281
ACADSB	0.00115205370255
ACADVL	9.05648905779e-05
ACAN	0.135828953213
ACAP1	0.000479425221348
ACAP2	0.000136525103554
ACAP3	9.88267706881e-05
ACAT1	9.60948327174e-05
ACAT2	6.72320036098e-05
ACBD3	8.36319558021e-05
ACBD4	0.000137301432952
ACBD5	8.00578636215e-05
ACBD6	0.000167441292998
ACBD7	0.000266626416325
ACBD7-DCLRE1CP1	0.000518486844459
ACCS	0.000426482791178
ACCSL	0.00260806892707
ACD	8.13382487971e-05
ACE	0.016842163183
ACE2	0.0158277756268
ACER1	0.00116311675264
ACER2	0.000209978040156
ACER3	0.000190690923336
ACHE	0.00291109336024
ACIN1	7.44630017501e-05
ACKR1	0.0135067214727
ACKR2	0.000599990752458
ACKR3	0.00236447116257
ACKR4	2.03108090581e-05
ACLY	9.29148831664e-05
ACMSD	0.000404047116748
ACO1	0.000821707114197
ACO2	0.000115675927963
ACOD1	0.000393640437477
ACOT1	6.95281611026e-05
ACOT11	0.000909553096757
ACOT12	0.00609290421865
ACOT13	9.98022795956e-05
ACOT2	7.23246508791e-05
ACOT4	0.000484210193641
ACOT6	0.000348780307943
ACOT7	0.000686138375162
ACOT8	6.2348866735e-05
ACOT9	0.000271611388214
ACOX1	9.79020530147e-05
ACOX2	0.000180060577662
ACOX3	0.000456150146113
ACOXL	0.119028640341
ACOXL-AS1	0.0016045747521
ACP1	0.000108166413224
ACP2	5.75518209883e-05
ACP5	0.000260522110136
ACP6	0.000203695939149
ACP7	0.0263564287148
ACPP	0.000502298072327
ACPT	0.000303154357362
ACR	0.00440691290423
ACRBP	0.000364978567211
ACRV1	0.000120899371588
ACSBG1	0.00113319166968
ACSBG2	0.00229241615277
ACSF2	0.000703064280175
ACSF3	0.00215698734236
ACSL1	0.0053585273046
ACSL3	0.000128271517769
ACSL4	0.00171857423989
ACSL5	0.000743604312663
ACSL6	0.0132732418048
ACSM1	0.00115926871023
ACSM2A	0.000208069154415
ACSM2B	0.000253061128956
ACSM3	0.000213737062278
ACSM4	0.00105432695894
ACSM5	0.000284400688701
ACSM6	0.000268254275274
ACSS1	0.0163554018253
ACSS2	0.000213141796792
ACSS3	0.000356592848793
ACTA1	0.0201329972678
ACTA2	0.000269167469135
ACTA2-AS1	8.67868385453e-05
ACTB	8.62899409309e-05
ACTBL2	0.000165835203501
ACTC1	0.00848613495253
ACTG1	0.000122632517784
ACTG1P17	0.000144157445487
ACTG1P20	7.52455592204e-05
ACTG1P4	3.8269101602e-05
ACTG2	0.00109162968578
ACTL10	6.42589582382e-05
ACTL6A	0.000127477116063
ACTL6B	0.0130867727773
ACTL7A	9.79005794133e-05
ACTL7B	0.000215445080068
ACTL8	0.055910348689
ACTL9	0.00178876955373
ACTN1	0.000285013610509
ACTN1-AS1	0.000260871438009
ACTN2	0.00390207137917
ACTN3	0.00103991599959
ACTN4	0.000462107826825
ACTR10	0.00016388270451
ACTR1A	8.21564844171e-05
ACTR1B	6.81990389441e-05
ACTR2	0.000899389282309
ACTR3	0.00010835208787
ACTR3B	0.00019674204952
ACTR3BP2	1.91772188589e-05
ACTR3BP5	7.43573120194e-06
ACTR3C	0.000739166321237
ACTR5	0.0367170712711
ACTR6	0.000107293452966
ACTR8	6.68512243322e-05
ACTRT1	5.51712203139e-05
ACTRT2	0.029553541035
ACTRT3	4.33282576296e-05
ACVR1	0.000188696213518
ACVR1B	0.000893317117752
ACVR1C	0.00136920487765
ACVR2A	0.000353961953567
ACVR2B	0.000212987275465
ACVR2B-AS1	0.00018506213476
ACVRL1	0.00320906297619
ACY1	5.69371519697e-05
ACY3	0.000848430748856
ACYP1	0.000116867636594
ACYP2	0.000369068088711
ADA	0.000406364496733
ADAD1	0.000400219824517
ADAD2	0.000424300544089
ADAL	0.000130433941545
ADAM10	0.000127015162327
ADAM11	0.0152205114506
ADAM12	0.00641287238906
ADAM15	0.000225304036802
ADAM17	9.98567058871e-05
ADAM18	0.000230773172453
ADAM19	0.000807227058159
ADAM1A	4.21336599184e-05
ADAM2	0.000235756745132
ADAM20	8.94741589399e-05
ADAM20P1	7.52916311029e-05
ADAM21	0.000200549282707
ADAM21P1	0.00407783800422
ADAM22	0.000400029943194
ADAM23	0.00797784854404
ADAM28	0.000358228581583
ADAM29	0.000207901077215
ADAM30	0.000505864599535
ADAM32	0.000703368986025
ADAM33	0.0426986255808
ADAM3A	0.000166419346265
ADAM3B	5.78783486874e-05
ADAM5	0.000401662705342
ADAM6	0.00126721227837
ADAM7	0.00165247214212
ADAM8	0.000918006110023
ADAM9	0.000194502339259
ADAMDEC1	0.000251476653481
ADAMTS1	0.00114529407863
ADAMTS10	0.000465138017689
ADAMTS12	0.00603477308487
ADAMTS13	0.00137954239386
ADAMTS14	0.00890117047918
ADAMTS15	0.0096330972182
ADAMTS16	0.00139347916049
ADAMTS17	0.0115499740341
ADAMTS18	0.0151525644654
ADAMTS19	0.00144163235396
ADAMTS19-AS1	0.00115592685009
ADAMTS2	0.0236485864801
ADAMTS20	0.00133903663592
ADAMTS3	0.000572083283575
ADAMTS4	0.000172972107788
ADAMTS5	0.00172713411916
ADAMTS6	0.000310862598343
ADAMTS7	0.000631036903866
ADAMTS7P1	1.16329264993e-06
ADAMTS8	0.0178554390913
ADAMTS9	0.00768313637156
ADAMTS9-AS1	0.000329002774618
ADAMTS9-AS2	0.00573611292372
ADAMTSL1	0.00126523406608
ADAMTSL2	0.0392809051628
ADAMTSL3	0.00392381480653
ADAMTSL4	0.000799284876389
ADAMTSL4-AS1	6.21926963642e-05
ADAMTSL5	0.00978697799047
ADAP1	0.00215966691317
ADAP2	0.003634975969
ADAR	0.000284624423878
ADARB1	0.000873431335029
ADARB2	0.102157592909
ADARB2-AS1	0.00136819738037
ADAT1	9.28952363945e-05
ADAT2	0.000109749009507
ADAT3	4.13030217733e-05
ADCK1	0.000204858534529
ADCK2	0.000139336330324
ADCK5	0.000189476905765
ADCY1	0.0244308372002
ADCY10	0.000406112784597
ADCY10P1	0.000164189614428
ADCY2	0.0136986636208
ADCY3	0.000297500527183
ADCY4	0.0258684433436
ADCY5	0.0484341529196
ADCY6	0.000613266662605
ADCY7	0.000297672091955
ADCY8	0.0168284876989
ADCY9	0.00105640120071
ADCYAP1	0.14228455865
ADCYAP1R1	0.0359458629356
ADD1	0.000120512260624
